"","Ano","UF","classe","Sexo","Valor_Proj","Valor_Aferido","Comparativo"
"4279",2015,"BA","[15,20)","M",675357,677690,-0.00345446926588508
"4280",2015,"BA","[20,25)","M",636073,658279,-0.0349110872494202
"4281",2015,"BA","[25,30)","M",606526.000000001,636934,-0.050134701562669
"4282",2015,"BA","[30,35)","M",617817.999999999,632244,-0.0233499185844385
"4283",2015,"BA","[35,40)","M",559614,563216,-0.00643657949943985
"4284",2015,"BA","[40,45)","M",468752,468747,1.06666211567431e-05
"4285",2015,"BA","[45,50)","M",428710,428678,7.46425322469562e-05
"4286",2015,"BA","[50,55)","M",365186,365718,-0.00145679188139727
"4287",2015,"BA","[55,60)","M",302906,303276,-0.00122150105973413
"4288",2015,"BA","[60,65)","M",235192,236551,-0.0057782577638694
"4289",2015,"BA","[65,70)","M",186753,188786,-0.0108860366366265
"4290",2015,"BA","[70,75)","M",135518,139521,-0.0295385114892487
"4291",2015,"BA","[75,80)","M",93200,98530,-0.0571888412017169
"4292",2015,"BA","[80,85)","M",53571,58772,-0.0970861100222135
"4293",2015,"BA","[85,90)","M",29620,33495,-0.130823767724511
"4294",2015,"BA","90+","M",17923,20487,-0.143056407967416
"4295",2015,"CE","[0,5)","F",316079,308173,0.0250127341582315
"4296",2015,"CE","[05.10)","F",332764,314732,0.0541885540503173
"4297",2015,"CE","[10,15)","F",358094,341254,0.0470267583371962
"4298",2015,"CE","[15,20)","F",417923,415421,0.00598674875515291
"4299",2015,"CE","[20,25)","F",417291,420277,-0.00715567793218557
"4300",2015,"CE","[25,30)","F",411031.000000001,415078,-0.00984597268818997
"4301",2015,"CE","[30,35)","F",376880,377118,-0.00063150074294236
"4302",2015,"CE","[35,40)","F",338610,336254,0.00695785712176267
"4303",2015,"CE","[40,45)","F",299456,296631,0.00943377324214499
"4304",2015,"CE","[45,50)","F",281418,279455,0.00697538892323771
"4305",2015,"CE","[50,55)","F",248133,246832,0.00524315588817217
"4306",2015,"CE","[55,60)","F",197137,196196,0.00477333022212979
"4307",2015,"CE","[60,65)","F",164098,163986,0.000682518982559734
"4308",2015,"CE","[65,70)","F",136479,137157,-0.00496779724353219
"4309",2015,"CE","[70,75)","F",101076,102787,-0.016927856266572
"4310",2015,"CE","[75,80)","F",81127,83793,-0.0328620557890711
"4311",2015,"CE","[80,85)","F",48785,51368,-0.0529466024392745
"4312",2015,"CE","[85,90)","F",31002.0000000001,33002,-0.0645119669698712
"4313",2015,"CE","90+","F",17702,18327,-0.0353067450005647
"4314",2015,"CE","[0,5)","M",330853,323290,0.0228590945223394
"4315",2015,"CE","[05.10)","M",347136,327016,0.0579599926253683
"4316",2015,"CE","[10,15)","M",371162,354063,0.0460688324774631
"4317",2015,"CE","[15,20)","M",431170,428342,0.00655889788250467
"4318",2015,"CE","[20,25)","M",414392.999999999,418601,-0.0101546116850444
"4319",2015,"CE","[25,30)","M",392476,399697,-0.0183985772378444
"4320",2015,"CE","[30,35)","M",356447,358246,-0.00504703364034583
"4321",2015,"CE","[35,40)","M",315519,314060,0.00462412723164185
"4322",2015,"CE","[40,45)","M",273427,272158,0.00464109250366643
"4323",2015,"CE","[45,50)","M",253094,252476,0.00244178052423153
"4324",2015,"CE","[50,55)","M",221821,221171,0.00293029063974968
"4325",2015,"CE","[55,60)","M",166727,166308,0.0025130902613254
"4326",2015,"CE","[60,65)","M",135175,135431,-0.00189384131681154
"4327",2015,"CE","[65,70)","M",112780,113698,-0.00813974108884541
"4328",2015,"CE","[70,75)","M",81833,83503,-0.0204074151014866
"4329",2015,"CE","[75,80)","M",60746,63306,-0.0421426925229647
"4330",2015,"CE","[80,85)","M",34102,36508,-0.0705530467421268
"4331",2015,"CE","[85,90)","M",20120,22361,-0.111381709741551
"4332",2015,"CE","90+","M",11201,11638,-0.0390143737166326
"4333",2015,"DF","[0,5)","F",96999,106897,-0.102042289095764
"4334",2015,"DF","[05.10)","F",97709,92797,0.0502717252249025
"4335",2015,"DF","[10,15)","F",110890,98765,0.109342591757598
"4336",2015,"DF","[15,20)","F",117243,107925,0.0794759601852563
"4337",2015,"DF","[20,25)","F",123253,111668,0.093993655326848
"4338",2015,"DF","[25,30)","F",133803,125112,0.0649537005896729
"4339",2015,"DF","[30,35)","F",145956,140499,0.0373879799391597
"4340",2015,"DF","[35,40)","F",137504,133753,0.0272792064230859
"4341",2015,"DF","[40,45)","F",114549,111974,0.0224794629372583
"4342",2015,"DF","[45,50)","F",99930,98062,0.0186930851596117
"4343",2015,"DF","[50,55)","F",84713,83377,0.0157708970287913
"4344",2015,"DF","[55,60)","F",66666,65763,0.0135451354513545
"4345",2015,"DF","[60,65)","F",51880,50923,0.0184464148033924
"4346",2015,"DF","[65,70)","F",38006,37239,0.0201810240488344
"4347",2015,"DF","[70,75)","F",25492,24697,0.0311862545112192
"4348",2015,"DF","[75,80)","F",18019,17444,0.0319107608635329
"4349",2015,"DF","[80,85)","F",10368,9780,0.056712962962963
"4350",2015,"DF","[85,90)","F",5679,5467,0.0373305159359042
"4351",2015,"DF","90+","F",2959,2495,0.156809733017911
"4352",2015,"DF","[0,5)","M",102114,112202,-0.0987915467027048
"4353",2015,"DF","[05.10)","M",102665,95475,0.0700336044416306
"4354",2015,"DF","[10,15)","M",115336,101702,0.118211139626829
"4355",2015,"DF","[15,20)","M",118456,110056,0.0709124062943203
"4356",2015,"DF","[20,25)","M",118947,107504,0.0962025103617578
"4357",2015,"DF","[25,30)","M",127830,119113,0.0681921301728859
"4358",2015,"DF","[30,35)","M",131474,126091,0.0409434565009051
"4359",2015,"DF","[35,40)","M",121191,117065,0.0340454324165986
"4360",2015,"DF","[40,45)","M",101610,98647,0.0291605156972739
"4361",2015,"DF","[45,50)","M",88902,87046,0.0208769206542035
"4362",2015,"DF","[50,55)","M",71605,70546,0.0147894700090776
"4363",2015,"DF","[55,60)","M",54236,53833,0.00743048897411314
"4364",2015,"DF","[60,65)","M",40945,40613,0.00810843814873611
"4365",2015,"DF","[65,70)","M",28774,28318,0.0158476402307639
"4366",2015,"DF","[70,75)","M",18902,18508,0.020844355094699
"4367",2015,"DF","[75,80)","M",13063,12740,0.0247263262650233
"4368",2015,"DF","[80,85)","M",6600,6309,0.0440909090909091
"4369",2015,"DF","[85,90)","M",3087,2882,0.0664075153871072
"4370",2015,"DF","90+","M",1278,994,0.222222222222222
"4371",2015,"ES","[0,5)","F",137113,130486,0.0483323973656769
"4372",2015,"ES","[05.10)","F",132112,119812,0.0931028218481285
"4373",2015,"ES","[10,15)","F",141119,129718,0.0807899715842658
"4374",2015,"ES","[15,20)","F",153141,148546,0.0300050280460491
"4375",2015,"ES","[20,25)","F",154863,149556,0.0342689990507741
"4376",2015,"ES","[25,30)","F",165796,160021,0.0348319621703779
"4377",2015,"ES","[30,35)","F",166530,161049,0.0329129886506941
"4378",2015,"ES","[35,40)","F",155202,151137,0.0261916727877222
"4379",2015,"ES","[40,45)","F",134394,131073,0.0247109245948478
"4380",2015,"ES","[45,50)","F",126646,123647,0.0236801793976915
"4381",2015,"ES","[50,55)","F",117661,115095,0.0218084157027397
"4382",2015,"ES","[55,60)","F",102641,100346,0.02235948597539
"4383",2015,"ES","[60,65)","F",81849,80097,0.021405270681377
"4384",2015,"ES","[65,70)","F",58572,57509,0.0181486034282591
"4385",2015,"ES","[70,75)","F",42611.0000000001,41780,0.0195020065241383
"4386",2015,"ES","[75,80)","F",32400,31524,0.0270370370370374
"4387",2015,"ES","[80,85)","F",21821,21508,0.0143439805691768
"4388",2015,"ES","[85,90)","F",12381,11907,0.0382844681366609
"4389",2015,"ES","90+","F",7990,5909,0.260450563204005
"4390",2015,"ES","[0,5)","M",143303,137748,0.0387640175013774
"4391",2015,"ES","[05.10)","M",137961,123477,0.104986191749842
"4392",2015,"ES","[10,15)","M",147081,134780,0.0836341879644559
"4393",2015,"ES","[15,20)","M",156526,152353,0.02666010758596
"4394",2015,"ES","[20,25)","M",155569,148844,0.0432284066877073
"4395",2015,"ES","[25,30)","M",167657,159994,0.0457064124969438
"4396",2015,"ES","[30,35)","M",165133,158520,0.0400465079663065
"4397",2015,"ES","[35,40)","M",150595,145290,0.0352269331651112
"4398",2015,"ES","[40,45)","M",127711,124133,0.0280163807346272
"4399",2015,"ES","[45,50)","M",120128,117042,0.0256892647842305
"4400",2015,"ES","[50,55)","M",109802,107096,0.0246443598477262
"4401",2015,"ES","[55,60)","M",94448,92076,0.0251143486362869
"4402",2015,"ES","[60,65)","M",74368,72416,0.0262478485370046
"4403",2015,"ES","[65,70)","M",50849,49672,0.0231469645420751
"4404",2015,"ES","[70,75)","M",34674,33921,0.0217165599584705
"4405",2015,"ES","[75,80)","M",24455,23817,0.0260887344101412
"4406",2015,"ES","[80,85)","M",15397,14875,0.0339027083198035
"4407",2015,"ES","[85,90)","M",8090,7373,0.0886279357231151
"4408",2015,"ES","90+","M",4237,3005,0.290771772480529
"4409",2015,"GO","[0,5)","F",243236,228723,0.0596663322863391
"4410",2015,"GO","[05.10)","F",236607,214152,0.0949042082440505
"4411",2015,"GO","[10,15)","F",247912,230800,0.0690244925618769
"4412",2015,"GO","[15,20)","F",272635,260508,0.0444807159755721
"4413",2015,"GO","[20,25)","F",281840,264354,0.0620422934998567
"4414",2015,"GO","[25,30)","F",293022,273960,0.0650531359420101
"4415",2015,"GO","[30,35)","F",292599,278105,0.0495353709342821
"4416",2015,"GO","[35,40)","F",278005,268114,0.0355784967896271
"4417",2015,"GO","[40,45)","F",246495,239081,0.030077689202621
"4418",2015,"GO","[45,50)","F",222933,216883,0.0271381984721866
"4419",2015,"GO","[50,55)","F",191835,187063,0.0248755440873669
"4420",2015,"GO","[55,60)","F",156406,152846,0.0227612751428973
"4421",2015,"GO","[60,65)","F",122985,120112,0.0233605724275311
"4422",2015,"GO","[65,70)","F",91504,89626,0.0205236929533137
"4423",2015,"GO","[70,75)","F",64846.0000000001,64373,0.00729420473121011
"4424",2015,"GO","[75,80)","F",46057,45709,0.00755585470178336
"4425",2015,"GO","[80,85)","F",26951,26676,0.0102037030165859
"4426",2015,"GO","[85,90)","F",13568,13096,0.0347877358490565
"4427",2015,"GO","90+","F",7258,6477,0.107605400936897
"4428",2015,"GO","[0,5)","M",254011,238028,0.0629224718614547
"4429",2015,"GO","[05.10)","M",246842,221644,0.102081493424944
"4430",2015,"GO","[10,15)","M",258690,241209,0.0675750898759135
"4431",2015,"GO","[15,20)","M",279742,268520,0.0401155350287052
"4432",2015,"GO","[20,25)","M",283881,264241,0.0691839186137855
"4433",2015,"GO","[25,30)","M",297653,274621,0.0773786926387449
"4434",2015,"GO","[30,35)","M",290892,272827,0.0621020859975512
"4435",2015,"GO","[35,40)","M",270622,258058,0.0464263807081464
"4436",2015,"GO","[40,45)","M",236646,228229,0.0355678946612238
"4437",2015,"GO","[45,50)","M",212875,206238,0.0311779213153254
"4438",2015,"GO","[50,55)","M",180468,175283,0.0287308553316932
"4439",2015,"GO","[55,60)","M",144871,141205,0.0253052715864457
"4440",2015,"GO","[60,65)","M",111447,109029,0.0216964117472879
"4441",2015,"GO","[65,70)","M",83015,81472,0.0185870023489736
"4442",2015,"GO","[70,75)","M",58687,58084,0.0102748479220263
"4443",2015,"GO","[75,80)","M",39982,39675,0.00767845530488774
"4444",2015,"GO","[80,85)","M",22238,22041,0.00885871031567571
"4445",2015,"GO","[85,90)","M",10810,10280,0.049028677150786
"4446",2015,"GO","90+","M",5462,4699,0.139692420358844
"4447",2015,"MA","[0,5)","F",292403,281903,0.0359093442953724
"4448",2015,"MA","[05.10)","F",326311,311457,0.0455209907113153
"4449",2015,"MA","[10,15)","F",336581,329496,0.0210499107198566
"4450",2015,"MA","[15,20)","F",351646,356941,-0.0150577569487499
"4451",2015,"MA","[20,25)","F",324720,338363,-0.0420146587829513
"4452",2015,"MA","[25,30)","F",314473,328962,-0.0460739077758665
"4453",2015,"MA","[30,35)","F",293556,300224,-0.02271457575386
"4454",2015,"MA","[35,40)","F",251313,253197,-0.00749662771125976
"4455",2015,"MA","[40,45)","F",202855,204067,-0.00597471100046803
"4456",2015,"MA","[45,50)","F",178793,180254,-0.00817146085137578
"4457",2015,"MA","[50,55)","F",153304,155224,-0.0125241350519239
"4458",2015,"MA","[55,60)","F",127836,130525,-0.0210347632904654
"4459",2015,"MA","[60,65)","F",106135,108873,-0.0257973335845852
"4460",2015,"MA","[65,70)","F",81057,83690,-0.0324833142109873
"4461",2015,"MA","[70,75)","F",61506,64925,-0.0555880727083543
"4462",2015,"MA","[75,80)","F",45645,48797,-0.0690546609705336
"4463",2015,"MA","[80,85)","F",27691,30595,-0.104871618937561
"4464",2015,"MA","[85,90)","F",14909,16757,-0.123951975316923
"4465",2015,"MA","90+","F",11796,14016,-0.188199389623601
"4466",2015,"MA","[0,5)","M",305163,297280,0.0258320962895241
"4467",2015,"MA","[05.10)","M",339649,320663,0.0558988838477368
"4468",2015,"MA","[10,15)","M",348262,343200,0.0145350339686789
"4469",2015,"MA","[15,20)","M",362223,365878,-0.0100904691308945
"4470",2015,"MA","[20,25)","M",323793,339494,-0.0484908568128405
"4471",2015,"MA","[25,30)","M",301848,322227,-0.0675141130635283
"4472",2015,"MA","[30,35)","M",277592,288903,-0.0407468514942794
"4473",2015,"MA","[35,40)","M",236766,241679,-0.020750445587626
"4474",2015,"MA","[40,45)","M",191687,193998,-0.0120561123080857
"4475",2015,"MA","[45,50)","M",167367,169382,-0.0120394103975095
"4476",2015,"MA","[50,55)","M",140873,143232,-0.0167455793516154
"4477",2015,"MA","[55,60)","M",115307,118465,-0.0273877561639796
"4478",2015,"MA","[60,65)","M",94239,97809,-0.0378824053735718
"4479",2015,"MA","[65,70)","M",73883.0000000001,77707,-0.0517575084931573
"4480",2015,"MA","[70,75)","M",55161,60069,-0.0889759068907377
"4481",2015,"MA","[75,80)","M",38610,42893,-0.110929810929812
"4482",2015,"MA","[80,85)","M",22853,26604,-0.164135999649937
"4483",2015,"MA","[85,90)","M",11127,13315,-0.196638806506696
"4484",2015,"MA","90+","M",7311,9234,-0.263028313500205
"4485",2015,"MG","[0,5)","F",645337,633400,0.0184973122570064
"4486",2015,"MG","[05.10)","F",654957,624729,0.0461526481891181
"4487",2015,"MG","[10,15)","F",733829,702228,0.0430631659419297
"4488",2015,"MG","[15,20)","F",839336,828803,0.0125492055624924
"4489",2015,"MG","[20,25)","F",855466,849233,0.0072860873488834
"4490",2015,"MG","[25,30)","F",860356,856916,0.00399834487119272
"4491",2015,"MG","[30,35)","F",856414,849879,0.00763065526719513
"4492",2015,"MG","[35,40)","F",811052,800885,0.012535571085454
"4493",2015,"MG","[40,45)","F",726683,716349,0.0142207812760175
"4494",2015,"MG","[45,50)","F",703157,693753,0.0133739691135831
"4495",2015,"MG","[50,55)","F",662745,655011,0.0116696466966935
"4496",2015,"MG","[55,60)","F",577276,570490,0.0117552089468473
"4497",2015,"MG","[60,65)","F",468546,462536,0.012826915607005
"4498",2015,"MG","[65,70)","F",360081,356142,0.0109392053454639
"4499",2015,"MG","[70,75)","F",267631,266889,0.0027724740407497
"4500",2015,"MG","[75,80)","F",202692,203917,-0.00604365243818192
"4501",2015,"MG","[80,85)","F",132886,134466,-0.0118898905829056
"4502",2015,"MG","[85,90)","F",75168,75725,-0.00741006811409091
"4503",2015,"MG","90+","F",47751,39571,0.171305312977739
"4504",2015,"MG","[0,5)","M",676365,662468,0.0205465983603529
"4505",2015,"MG","[05.10)","M",685047,646598,0.0561260760210608
"4506",2015,"MG","[10,15)","M",766305,724965,0.0539471881300529
"4507",2015,"MG","[15,20)","M",866929,854492,0.0143460421787713
"4508",2015,"MG","[20,25)","M",870007,858980,0.0126746106640525
"4509",2015,"MG","[25,30)","M",872299,864094,0.00940617838608105
"4510",2015,"MG","[30,35)","M",850976,841467,0.0111742281803478
"4511",2015,"MG","[35,40)","M",790809,778959,0.0149846549546099
"4512",2015,"MG","[40,45)","M",692728,681486,0.0162285918859933
"4513",2015,"MG","[45,50)","M",665379,655570,0.014741974123019
"4514",2015,"MG","[50,55)","M",615918,607551,0.0135846005474757
"4515",2015,"MG","[55,60)","M",531068,523190,0.0148342585130337
"4516",2015,"MG","[60,65)","M",419827,413110,0.0159994473914259
"4517",2015,"MG","[65,70)","M",314156,309032,0.0163103680973786
"4518",2015,"MG","[70,75)","M",222627,219945,0.0120470562869731
"4519",2015,"MG","[75,80)","M",157900,156521,0.0087333755541482
"4520",2015,"MG","[80,85)","M",95957.9999999999,94136,0.0189874736864039
"4521",2015,"MG","[85,90)","M",48510,45739,0.0571222428365286
"4522",2015,"MG","90+","M",24807,19898,0.197887692989882
"4523",2015,"MS","[0,5)","F",105027,102783,0.021365934473992
"4524",2015,"MS","[05.10)","F",98923.0000000001,93751,0.0522830888670995
"4525",2015,"MS","[10,15)","F",101416,96523,0.0482468249585864
"4526",2015,"MS","[15,20)","F",110382,108918,0.01326303201609
"4527",2015,"MS","[20,25)","F",113339,111530,0.0159609666575486
"4528",2015,"MS","[25,30)","F",110669,108314,0.021279671814149
"4529",2015,"MS","[30,35)","F",111411,108681,0.0245038640708732
"4530",2015,"MS","[35,40)","F",103192,100737,0.0237906039227851
"4531",2015,"MS","[40,45)","F",93032,91407,0.0174671080918397
"4532",2015,"MS","[45,50)","F",86088,84705,0.0160649567884021
"4533",2015,"MS","[50,55)","F",78982,77808,0.0148641462611736
"4534",2015,"MS","[55,60)","F",64470,63491,0.0151853575306344
"4535",2015,"MS","[60,65)","F",50721,50117,0.011908282565406
"4536",2015,"MS","[65,70)","F",37559,36969,0.0157086184403211
"4537",2015,"MS","[70,75)","F",27604,27060,0.019707288798725
"4538",2015,"MS","[75,80)","F",19552,19270,0.0144230769230769
"4539",2015,"MS","[80,85)","F",12006,11930,0.00633016824920828
"4540",2015,"MS","[85,90)","F",6339.99999999999,6190,0.0236593059936896
"4541",2015,"MS","90+","F",3695,3351,0.093098782138025
"4542",2015,"MS","[0,5)","M",109963,107842,0.0192883060665868
"4543",2015,"MS","[05.10)","M",103675,96986,0.064518929346515
"4544",2015,"MS","[10,15)","M",106234,100987,0.0493909671103417
"4545",2015,"MS","[15,20)","M",114265,112440,0.0159716448606306
"4546",2015,"MS","[20,25)","M",115254,112892,0.0204938657226644
"4547",2015,"MS","[25,30)","M",112707,109868,0.0251892074139136
"4548",2015,"MS","[30,35)","M",109429,106682,0.0251030348445108
"4549",2015,"MS","[35,40)","M",100121,97708,0.0241008379860375
"4550",2015,"MS","[40,45)","M",89875.0000000001,87780,0.023310152990265
"4551",2015,"MS","[45,50)","M",82588,80766,0.0220613164140074
"4552",2015,"MS","[50,55)","M",74245,72858,0.0186813926863764
"4553",2015,"MS","[55,60)","M",60233,59319,0.0151744060564802
"4554",2015,"MS","[60,65)","M",47106,46367,0.0156880227571859
"4555",2015,"MS","[65,70)","M",34324,33848,0.0138678475702128
"4556",2015,"MS","[70,75)","M",24539,24422,0.0047679204531565
"4557",2015,"MS","[75,80)","M",17266,17105,0.00932468435074692
"4558",2015,"MS","[80,85)","M",10057,9886,0.0170030824301483
"4559",2015,"MS","[85,90)","M",5048.00000000001,4759,0.0572503961965148
"4560",2015,"MS","90+","M",2591,2189,0.1551524507912
"4561",2015,"MT","[0,5)","F",131190,127547,0.0277688848235384
"4562",2015,"MT","[05.10)","F",131088,119234,0.0904278042231169
"4563",2015,"MT","[10,15)","F",131818,123987,0.059407668148508
"4564",2015,"MT","[15,20)","F",139083,137120,0.01411387444907
"4565",2015,"MT","[20,25)","F",142700,139600,0.0217238962859145
"4566",2015,"MT","[25,30)","F",144044,139893,0.028817583516148
"4567",2015,"MT","[30,35)","F",142515,139360,0.022138020559239
"4568",2015,"MT","[35,40)","F",132928,130984,0.0146244583533943
"4569",2015,"MT","[40,45)","F",117130,115506,0.0138649363954587
"4570",2015,"MT","[45,50)","F",104364,103055,0.0125426392242533
"4571",2015,"MT","[50,55)","F",88895,87865,0.0115867034141398
"4572",2015,"MT","[55,60)","F",70626,69820,0.0114122277914653
